[2017-05-29 06:26] [PACMAN] Running 'pacman -r /mnt -Sy --cachedir=/mnt/var/cache/pacman/pkg base base-devel zsh grml-zsh-config'
[2017-05-29 06:26] [PACMAN] synchronizing package lists
[2017-05-29 03:05] [ALPM] installed libxdmcp (1.1.2-1)
[2017-05-29 03:05] [ALPM] installed libxau (1.0.8-2)
[2017-05-29 03:05] [ALPM] installed libxcb (1.12-1)
[2017-05-29 03:05] [ALPM] installed kbproto (1.0.7-1)
[2017-05-29 03:05] [ALPM] installed libx11 (1.6.5-1)
[2017-05-29 03:05] [ALPM] installed libxkbfile (1.0.9-1)
[2017-05-29 03:05] [ALPM] installed xorg-xkbcomp (1.4.0-1)
[2017-05-29 03:05] [ALPM] installed xorg-setxkbmap (1.3.1-1)
[2017-05-29 03:05] [ALPM] installed xorg-fonts-encodings (1.0.4-4)
[2017-05-29 03:05] [ALPM] installed xorg-fonts-alias (1.0.3-1)
[2017-05-29 03:05] [ALPM] installed libxfont (1.5.2-1)
[2017-05-29 03:05] [ALPM] installed xorg-bdftopcf (1.0.5-1)
[2017-05-29 03:05] [ALPM] installed xorg-mkfontscale (1.1.2-1)
[2017-05-29 03:05] [ALPM] installed xorg-mkfontdir (1.0.7-8)
[2017-05-29 03:05] [ALPM-SCRIPTLET] Creating X fontdir indices... done.
[2017-05-29 03:05] [ALPM] installed xorg-font-util (1.3.1-1)
[2017-05-29 03:05] [ALPM] installed xorg-font-utils (7.6-4)
[2017-05-29 03:05] [ALPM] installed fontconfig (2.12.1-4)
[2017-05-29 03:05] [ALPM-SCRIPTLET]   
[2017-05-29 03:05] [ALPM-SCRIPTLET]   Fontconfig configuration is done via /etc/fonts/conf.avail and conf.d.
[2017-05-29 03:05] [ALPM-SCRIPTLET]   Read /etc/fonts/conf.d/README for more information.
[2017-05-29 03:05] [ALPM-SCRIPTLET] 
[2017-05-29 03:05] [ALPM-SCRIPTLET]   Configuration via /etc/fonts/local.conf is still possible,
[2017-05-29 03:05] [ALPM-SCRIPTLET]   but is no longer recommended for options available in conf.avail.
[2017-05-29 03:05] [ALPM-SCRIPTLET] 
[2017-05-29 03:05] [ALPM-SCRIPTLET]   Main systemwide configuration should be done by symlinks
[2017-05-29 03:05] [ALPM-SCRIPTLET]   (especially for autohinting, sub-pixel and lcdfilter):
[2017-05-29 03:05] [ALPM-SCRIPTLET]   
[2017-05-29 03:05] [ALPM-SCRIPTLET]   cd /etc/fonts/conf.d
[2017-05-29 03:05] [ALPM-SCRIPTLET]   ln -s ../conf.avail/XX-foo.conf
[2017-05-29 03:05] [ALPM-SCRIPTLET]   
[2017-05-29 03:05] [ALPM-SCRIPTLET]   Check also https://wiki.archlinux.org/index.php/Font_Configuration
[2017-05-29 03:05] [ALPM-SCRIPTLET]   and https://wiki.archlinux.org/index.php/Fonts.
[2017-05-29 03:05] [ALPM-SCRIPTLET] 
[2017-05-29 03:06] [ALPM-SCRIPTLET] updating font cache... done.
[2017-05-29 03:06] [ALPM] installed xorg-fonts-misc (1.0.3-5)
[2017-05-29 03:06] [ALPM] installed xorg-server-common (1.19.3-2)
[2017-05-29 03:06] [ALPM] installed libunwind (1.2-1)
[2017-05-29 03:06] [ALPM] installed xextproto (7.3.0-1)
[2017-05-29 03:06] [ALPM] installed libxext (1.3.3-1)
[2017-05-29 03:06] [ALPM] installed libpciaccess (0.13.5-1)
[2017-05-29 03:06] [ALPM] installed libdrm (2.4.81-1)
[2017-05-29 03:06] [ALPM] installed libxml2 (2.9.4+16+g07418011-2)
[2017-05-29 03:06] [ALPM] installed wayland (1.13.0-1)
[2017-05-29 03:06] [ALPM] installed xf86vidmodeproto (2.3.1-3)
[2017-05-29 03:06] [ALPM] installed libxxf86vm (1.1.4-1)
[2017-05-29 03:06] [ALPM] installed fixesproto (5.0+9+g4292ec1-1)
[2017-05-29 03:06] [ALPM] installed libxfixes (5.0.3-1)
[2017-05-29 03:06] [ALPM] installed damageproto (1.2.1-3)
[2017-05-29 03:06] [ALPM] installed libxdamage (1.1.4-2)
[2017-05-29 03:06] [ALPM] installed libxshmfence (1.2-1)
[2017-05-29 03:06] [ALPM] installed libomxil-bellagio (0.9.3-1)
[2017-05-29 03:06] [ALPM] installed libtxc_dxtn (1.0.1-6)
[2017-05-29 03:06] [ALPM] installed libedit (20170329_3.1-1)
[2017-05-29 03:06] [ALPM] installed llvm-libs (4.0.0-3)
[2017-05-29 03:06] [ALPM] installed lm_sensors (3.4.0-2)
[2017-05-29 03:06] [ALPM] installed mesa (17.1.0-1)
[2017-05-29 03:06] [ALPM] installed libglvnd (0.2.999+g4ba53457-2)
[2017-05-29 03:06] [ALPM] installed mtdev (1.1.5-1)
[2017-05-29 03:06] [ALPM] installed libevdev (1.5.7-1)
[2017-05-29 03:06] [ALPM] installed libgudev (231+1+g0841288-1)
[2017-05-29 03:06] [ALPM] installed libwacom (0.24-1)
[2017-05-29 03:06] [ALPM] installed libinput (1.7.2-1)
[2017-05-29 03:06] [ALPM] installed xf86-input-libinput (0.25.1-1)
[2017-05-29 03:06] [ALPM] installed xorg-server (1.19.3-2)
[2017-05-29 03:06] [ALPM-SCRIPTLET] >>> xorg-server has now the ability to run without root rights with
[2017-05-29 03:06] [ALPM-SCRIPTLET]     the help of systemd-logind. xserver will fail to run if not launched
[2017-05-29 03:06] [ALPM-SCRIPTLET]     from the same virtual terminal as was used to log in.
[2017-05-29 03:06] [ALPM-SCRIPTLET]     Without root rights, log files will be in ~/.local/share/xorg/ directory.
[2017-05-29 03:06] [ALPM-SCRIPTLET] 
[2017-05-29 03:06] [ALPM-SCRIPTLET]     Old behavior can be restored through Xorg.wrap config file.
[2017-05-29 03:06] [ALPM-SCRIPTLET]     See Xorg.wrap man page (man xorg.wrap).
[2017-05-29 03:06] [ALPM] installed inputproto (2.3.2-1)
[2017-05-29 03:06] [ALPM] installed libxi (1.7.9-1)
[2017-05-29 03:06] [ALPM] installed recordproto (1.14.2-2)
[2017-05-29 03:06] [ALPM] installed libxtst (1.2.3-1)
[2017-05-29 03:06] [ALPM] installed xf86dgaproto (2.1-3)
[2017-05-29 03:06] [ALPM] installed libxxf86dga (1.1.4-1)
[2017-05-29 03:06] [ALPM] installed renderproto (0.11.1-3)
[2017-05-29 03:06] [ALPM] installed libxrender (0.9.10-1)
[2017-05-29 03:06] [ALPM] installed compositeproto (0.4.2-3)
[2017-05-29 03:06] [ALPM] installed libxcomposite (0.4.4-2)
[2017-05-29 03:06] [ALPM] installed xineramaproto (1.2.1-3)
[2017-05-29 03:06] [ALPM] installed libxinerama (1.1.3-2)
[2017-05-29 03:06] [ALPM] installed dmxproto (2.3.1-3)
[2017-05-29 03:06] [ALPM] installed libdmx (1.1.3-1)
[2017-05-29 03:06] [ALPM] installed xorg-xdpyinfo (1.3.2-1)
[2017-05-29 03:06] [ALPM] installed alsa-lib (1.1.4-1)
[2017-05-29 03:06] [ALPM] installed libogg (1.3.2-1)
[2017-05-29 03:06] [ALPM] installed flac (1.3.2-1)
[2017-05-29 03:06] [ALPM] installed libvorbis (1.3.5-1)
[2017-05-29 03:06] [ALPM] installed libsndfile (1.0.28-1)
[2017-05-29 03:06] [ALPM] installed libsamplerate (0.1.9-1)
[2017-05-29 03:06] [ALPM] installed fftw (3.3.6-2)
[2017-05-29 03:06] [ALPM] installed alsa-utils (1.1.4-1)
[2017-05-29 03:06] [ALPM] transaction completed
[2017-05-29 03:06] [ALPM] running 'fontconfig.hook'...
[2017-05-29 03:06] [ALPM] running 'systemd-hwdb.hook'...
[2017-05-29 03:06] [ALPM] running 'systemd-update.hook'...
[2017-05-29 03:06] [ALPM] running 'texinfo-install.hook'...
[2017-05-29 03:06] [ALPM] running 'xorg-mkfontdir.hook'...
[2017-05-29 03:06] [PACMAN] Running 'pacman -S lightdm lightdm-gtk-greeter'
[2017-05-29 03:08] [ALPM] transaction started
[2017-05-29 03:08] [ALPM] installed iso-codes (3.74-1)
[2017-05-29 03:08] [ALPM] installed libxklavier (5.4-1)
[2017-05-29 03:08] [ALPM] installed nspr (4.14-1)
[2017-05-29 03:08] [ALPM] installed js (24.2.0-4)
[2017-05-29 03:08] [ALPM] installed polkit (0.113+29+g3272a98-1)
[2017-05-29 03:08] [ALPM] installed lightdm (1:1.22.0-1)
[2017-05-29 03:08] [ALPM] installed atk (2.24.0-2)
[2017-05-29 03:08] [ALPM] installed lzo (2.10-1)
[2017-05-29 03:08] [ALPM] installed cairo (1.14.8-1)
[2017-05-29 03:08] [ALPM] installed libxcursor (1.1.14-2)
[2017-05-29 03:08] [ALPM] installed randrproto (1.5.0-1)
[2017-05-29 03:08] [ALPM] installed libxrandr (1.5.1-1)
[2017-05-29 03:08] [ALPM] installed libjpeg-turbo (1.5.1-1)
[2017-05-29 03:08] [ALPM] installed libtiff (4.0.8-1)
[2017-05-29 03:08] [ALPM] installed jasper (2.0.13-1)
[2017-05-29 03:08] [ALPM] installed shared-mime-info (1.8-1)
[2017-05-29 03:08] [ALPM] installed gdk-pixbuf2 (2.36.6-2)
[2017-05-29 03:08] [ALPM] installed dconf (0.26.0+1+g701d19d-1)
[2017-05-29 03:08] [ALPM] installed libdatrie (0.2.10-2)
[2017-05-29 03:08] [ALPM] installed libthai (0.1.26-1)
[2017-05-29 03:08] [ALPM] installed libxft (2.3.2-1)
[2017-05-29 03:08] [ALPM] installed pango (1.40.6+9+g92cc73c8-1)
[2017-05-29 03:08] [ALPM] installed at-spi2-core (2.24.1-1)
[2017-05-29 03:08] [ALPM] installed at-spi2-atk (2.24.1-1)
[2017-05-29 03:08] [ALPM] installed libxkbcommon (0.7.1-1)
[2017-05-29 03:08] [ALPM] installed hicolor-icon-theme (0.15-1)
[2017-05-29 03:08] [ALPM] installed gtk-update-icon-cache (3.22.15-1)
[2017-05-29 03:08] [ALPM] installed libcroco (0.6.12+4+g9ad7287-1)
[2017-05-29 03:08] [ALPM] installed librsvg (2:2.40.17-1)
[2017-05-29 03:08] [ALPM] installed adwaita-icon-theme (3.24.0-1)
[2017-05-29 03:08] [ALPM] installed json-glib (1.2.8-1)
[2017-05-29 03:08] [ALPM] installed wayland-protocols (1.7-1)
[2017-05-29 03:08] [ALPM] installed desktop-file-utils (0.23-1)
[2017-05-29 03:08] [ALPM] installed gtk3 (3.22.15-1)
[2017-05-29 03:08] [ALPM] installed lightdm-gtk-greeter (1:2.0.2-1)
[2017-05-29 03:08] [ALPM] transaction completed
[2017-05-29 03:08] [ALPM] running 'gdk-pixbuf-query-loaders.hook'...
[2017-05-29 03:08] [ALPM] running 'gio-querymodules.hook'...
[2017-05-29 03:08] [ALPM] running 'glib-compile-schemas.hook'...
[2017-05-29 03:08] [ALPM] running 'gtk-query-immodules-3.0.hook'...
[2017-05-29 03:08] [ALPM] running 'gtk-update-icon-cache.hook'...
[2017-05-29 03:08] [ALPM] running 'systemd-tmpfiles.hook'...
[2017-05-29 03:08] [ALPM] running 'systemd-update.hook'...
[2017-05-29 03:08] [ALPM] running 'update-desktop-database.hook'...
[2017-05-29 03:08] [ALPM] running 'update-mime-database.hook'...
[2017-05-29 03:08] [PACMAN] Running 'pacman -S i3 dmenu gmrun termite adobe-source-code-pro-fonts'
[2017-05-29 03:08] [ALPM] transaction started
